project,methodPath,releaseId,loc,cyclomaticComplexity,cognitiveComplexity,statements,nestingDepth,parameterCount,codeSmells,bugginess
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java/ExtractionScanner,release-4.1.0,3,0,0,0,0,1,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java/process,release-4.1.0,3,0,0,0,0,2,0,yes
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java/addLedgerSize,release-4.1.0,10,0,0,0,1,2,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java/isEmpty,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java/toString,release-4.1.0,5,0,0,0,0,0,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java/removeLedger,release-4.1.0,7,0,0,0,1,1,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java/EntryLogMetadata,release-4.1.0,5,0,0,0,0,1,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java/containsLedger,release-4.1.0,3,0,0,0,0,1,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java/getUsage,release-4.1.0,6,0,0,0,1,0,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java/CompactionScanner,release-4.1.0,3,0,0,0,0,1,0,yes
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java/process,release-4.1.0,3,0,0,0,0,2,0,yes
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java/accept,release-4.1.0,3,0,0,0,0,1,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java/extractMetaFromEntryLogs,release-4.1.0,25,0,0,0,2,1,0,yes
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java/run,release-4.1.0,29,0,0,0,3,0,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java/extractMetaFromEntryLog,release-4.1.0,7,0,0,0,0,2,0,yes
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java/doCompactEntryLogs,release-4.1.0,34,0,0,0,2,1,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java/removeEntryLog,release-4.1.0,5,0,0,0,1,1,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java/shutdown,release-4.1.0,7,0,0,0,1,0,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java/GarbageCollectorThread,release-4.1.0,38,0,0,0,2,5,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java/doGcLedgers,release-4.1.0,13,0,0,0,0,0,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java/compactEntryLog,release-4.1.0,21,0,0,0,1,1,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java/doGcEntryLogs,release-4.1.0,14,0,0,0,3,0,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java/compare,release-4.1.0,13,0,0,0,1,2,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java/getReadOnlyHandle,release-4.1.0,1,0,0,0,0,1,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java/getHandle,release-4.1.0,1,0,0,0,0,2,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java/getReadOnlyHandle,release-4.1.0,11,0,0,0,2,1,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java/getHandle,release-4.1.0,12,0,0,0,2,2,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java/HandleFactoryImpl,release-4.1.0,3,0,0,0,0,1,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java/accept,release-4.1.0,3,0,0,0,0,1,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java/process,release-4.1.0,3,0,0,0,0,2,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java/start,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java/addEntry,release-4.1.0,9,0,0,0,0,1,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java/setMasterKey,release-4.1.0,3,0,0,0,0,2,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java/getJMXBean,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java/flush,release-4.1.0,24,0,0,0,1,0,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java/ledgerExists,release-4.1.0,3,0,0,0,0,1,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java/isFlushRequired,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java/InterleavedLedgerStorage,release-4.1.0,5,0,0,0,0,2,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java/shutdown,release-4.1.0,10,0,0,0,1,0,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java/getEntry,release-4.1.0,11,0,0,0,1,2,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java/readMasterKey,release-4.1.0,3,0,0,0,0,1,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java/accept,release-4.1.0,1,0,0,0,0,1,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java/process,release-4.1.0,1,0,0,0,0,3,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java/QueueEntry,release-4.1.0,7,0,0,0,0,5,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java/getTxnLogId,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java/toString,release-4.1.0,5,0,0,0,0,0,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java/LastLogMark,release-4.1.0,4,0,0,0,0,2,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java/readLog,release-4.1.0,31,0,0,0,4,0,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java/rollLog,release-4.1.0,21,0,0,0,2,0,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java/getLastMark,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java/getTxnLogPosition,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java/setLastLogMark,release-4.1.0,4,0,0,0,0,2,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java/markLog,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java/accept,release-4.1.0,6,0,0,0,1,1,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java/accept,release-4.1.0,8,0,0,0,1,1,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java/listJournalIds,release-4.1.0,22,0,0,0,3,2,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java/run,release-4.1.0,67,0,0,0,6,0,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java/getLastLogMark,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java/shutdown,release-4.1.0,13,0,0,0,2,0,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java/getJournalQueueLength,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java/gcJournals,release-4.1.0,16,0,0,0,4,0,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java/fullRead,release-4.1.0,11,0,0,0,2,2,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java/rollLog,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java/logAddEntry,release-4.1.0,6,0,0,0,0,3,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java/scanJournal,release-4.1.0,40,0,0,0,3,3,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java/Journal,release-4.1.0,12,0,0,0,1,1,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java/markLog,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java/replay,release-4.1.0,27,0,0,0,2,1,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java/close,release-4.1.0,3,0,0,0,0,0,0,yes
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java/read,release-4.1.0,3,0,0,0,0,1,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java/JournalChannel,release-4.1.0,3,0,0,0,0,2,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java/getFormatVersion,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java/getBufferedChannel,release-4.1.0,6,0,0,0,1,0,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java/preAllocIfNeeded,release-4.1.0,7,0,0,0,1,0,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java/JournalChannel,release-4.1.0,58,0,0,0,4,3,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java/setMasterKey,release-4.1.0,1,0,0,0,0,2,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java/deleteLedger,release-4.1.0,1,0,0,0,0,1,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java/putEntryOffset,release-4.1.0,1,0,0,0,0,3,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java/flushLedger,release-4.1.0,1,0,0,0,0,1,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java/getEntryOffset,release-4.1.0,1,0,0,0,0,2,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java/getLastEntry,release-4.1.0,1,0,0,0,0,1,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java/getJMXBean,release-4.1.0,1,0,0,0,0,0,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java/readMasterKey,release-4.1.0,1,0,0,0,0,1,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java/ledgerExists,release-4.1.0,1,0,0,0,0,1,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/findIndexFile,release-4.1.0,10,0,0,0,2,1,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/getLedgerEntryPage,release-4.1.0,14,0,0,0,2,3,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/grabLedgerEntryPage,release-4.1.0,17,0,0,0,2,2,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/getLastEntry,release-4.1.0,52,0,0,0,5,1,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/deleteLedger,release-4.1.0,36,0,0,0,3,1,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/getFileInfo,release-4.1.0,28,0,0,0,4,2,0,yes
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/grabCleanPage,release-4.1.0,60,0,0,0,5,2,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/getPageLimit,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/getEntryOffset,release-4.1.0,16,0,0,0,2,2,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/getNumUsedPages,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/putIntoTable,release-4.1.0,8,0,0,0,1,2,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/getLedgerName,release-4.1.0,12,0,0,0,0,1,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/LedgerCacheImpl,release-4.1.0,16,0,0,0,1,2,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/getFromTable,release-4.1.0,7,0,0,0,1,3,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/getEntriesPerPage,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/flushLedger,release-4.1.0,30,0,0,0,5,1,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/pickDirs,release-4.1.0,3,0,0,0,0,1,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/evictFileInfoIfNecessary,release-4.1.0,7,0,0,0,1,0,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/flushLedger,release-4.1.0,74,0,0,0,4,1,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/getJMXBean,release-4.1.0,32,0,0,0,0,0,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/putEntryOffset,release-4.1.0,13,0,0,0,1,3,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/getActiveLedgers,release-4.1.0,19,0,0,0,7,0,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/updatePage,release-4.1.0,21,0,0,0,2,1,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/setMasterKey,release-4.1.0,11,0,0,0,2,2,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/getPageSize,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/close,release-4.1.0,8,0,0,0,2,0,0,yes
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/writeBuffers,release-4.1.0,26,0,0,0,2,5,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/ledgerExists,release-4.1.0,12,0,0,0,3,1,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/readMasterKey,release-4.1.0,18,0,0,0,3,1,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/compare,release-4.1.0,3,0,0,0,0,2,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/getName,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/getPageLimit,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/getNumOpenLedgers,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/isHidden,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/getPageCount,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/getOpenFileLimit,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/getPageSize,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/getNumDirtyLedgers,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java/getNumCleanLedgers,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java/getPageLimit,release-4.1.0,1,0,0,0,0,0,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java/getOpenFileLimit,release-4.1.0,1,0,0,0,0,0,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java/getPageSize,release-4.1.0,1,0,0,0,0,0,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java/getNumDirtyLedgers,release-4.1.0,1,0,0,0,0,0,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java/getNumOpenLedgers,release-4.1.0,1,0,0,0,0,0,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java/getNumCleanLedgers,release-4.1.0,1,0,0,0,0,0,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java/getPageCount,release-4.1.0,1,0,0,0,0,0,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java/checkAccess,release-4.1.0,1,0,0,0,0,1,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java/setFenced,release-4.1.0,1,0,0,0,0,0,0,yes
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java/create,release-4.1.0,5,0,0,0,0,3,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java/readEntry,release-4.1.0,1,0,0,0,0,1,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java/createReadOnly,release-4.1.0,6,0,0,0,1,2,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java/getLedgerId,release-4.1.0,1,0,0,0,0,0,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java/addEntry,release-4.1.0,1,0,0,0,0,1,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java/isFenced,release-4.1.0,1,0,0,0,0,0,0,yes
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java/getLedgerId,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java/readEntry,release-4.1.0,3,0,0,0,0,1,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java/LedgerDescriptorImpl,release-4.1.0,5,0,0,0,0,3,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java/isFenced,release-4.1.0,3,0,0,0,0,0,0,yes
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java/addEntry,release-4.1.0,8,0,0,0,1,1,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java/setFenced,release-4.1.0,3,0,0,0,0,0,0,yes
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java/checkAccess,release-4.1.0,5,0,0,0,1,1,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java/LedgerDescriptorReadOnlyImpl,release-4.1.0,3,0,0,0,0,2,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java/setFenced,release-4.1.0,4,0,0,0,0,0,0,yes
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java/checkAccess,release-4.1.0,4,0,0,0,0,1,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java/addEntry,release-4.1.0,4,0,0,0,0,1,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java/equals,release-4.1.0,9,0,0,0,1,1,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java/inUse,release-4.1.0,3,0,0,0,0,0,0,no
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java/getVersion,release-4.1.0,3,0,0,0,0,0,0,no
